ticker,name,market,sector,cur,rs,trend_ok,pattern_ok,signal,score,lgbm_score,reason,pivot,cup_depth,handle_depth,vol_ratio,cup_days,handle_days,pct_from_pivot,safety,watching
271940,일진하이솔루스,KOSPI,nan,12000.0,-185.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
033160,엠케이전자,KOSDAQ,nan,28000.0,5.6,True,False,False,40,,패턴 미감지,,,,,,,,,
014830,유니드,KOSPI,nan,66600.0,-176.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
039130,하나투어,KOSPI,nan,35500.0,-185.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
008730,율촌화학,KOSPI,nan,17480.0,-198.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
005810,풍산홀딩스,KOSPI,nan,36800.0,-164.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
001530,DI동일,KOSPI,nan,22350.0,-176.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
002960,한국쉘석유,KOSPI,nan,487500.0,-154.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
005250,녹십자홀딩스,KOSPI,nan,10700.0,-191.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
003000,부광약품,KOSPI,nan,4365.0,-164.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
354320,알멕,KOSDAQ,nan,45700.0,-99.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
107640,한중엔시에스,KOSDAQ,nan,39750.0,-161.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
019210,와이지-원,KOSDAQ,nan,22600.0,46.1,True,False,False,64,,패턴 미감지,,,,,,,,,
042000,카페24,KOSDAQ,nan,18460.0,-207.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
019170,신풍제약,KOSPI,nan,8690.0,-187.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
099190,아이센스,KOSDAQ,nan,16360.0,-169.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
452260,한화갤러리아,KOSPI,nan,2450.0,-97.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
017900,광전자,KOSPI,nan,8910.0,193.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
025900,동화기업,KOSDAQ GLOBAL,nan,7390.0,-183.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
122640,예스티,KOSDAQ,nan,34800.0,-84.8,True,False,False,32,,패턴 미감지,,,,,,,,,
020000,한섬,KOSPI,nan,21500.0,-146.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
036620,감성코퍼레이션,KOSDAQ,nan,4645.0,-179.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
006910,보성파워텍,KOSDAQ,nan,8040.0,-112.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
018290,브이티,KOSDAQ,nan,11850.0,-203.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
268280,미원에스씨,KOSPI,nan,107100.0,-182.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
039440,에스티아이,KOSDAQ,nan,29650.0,-145.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
003545,대신증권우,KOSPI,nan,20050.0,-172.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
016610,DB증권,KOSPI,nan,10010.0,-165.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
119850,지엔씨에너지,KOSDAQ,nan,21700.0,-193.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
045100,한양이엔지,KOSDAQ,nan,31000.0,-120.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
006405,삼성SDI우,KOSPI,nan,242500.0,-106.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
047920,HLB제약,KOSDAQ,nan,12180.0,-185.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
105840,우진,KOSPI,nan,18570.0,-141.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
005389,현대차3우B,KOSPI,nan,232500.0,-143.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
001200,유진투자증권,KOSPI,nan,4655.0,-142.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
064260,다날,KOSDAQ,nan,4975.0,-191.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
041190,우리기술투자,KOSDAQ,nan,5330.0,-195.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
448730,삼성FN리츠,KOSPI,nan,5430.0,-150.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
092790,넥스틸,KOSPI,nan,15630.0,-132.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
025320,시노펙스,KOSDAQ,nan,4395.0,-193.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
002710,TCC스틸,KOSPI,nan,12300.0,-181.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
284740,쿠쿠홈시스,KOSPI,nan,22300.0,-175.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
101160,월덱스,KOSDAQ,nan,28800.0,-143.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
002030,아세아,KOSPI,nan,182500.0,-203.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
098070,한텍,KOSDAQ,nan,30300.0,0.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
000070,삼양홀딩스,KOSPI,nan,54300.0,-169.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
950210,프레스티지바이오파마,KOSPI,nan,6590.0,-80.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
381970,케이카,KOSPI,nan,8970.0,-203.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
058430,포스코스틸리온,KOSPI,nan,5500.0,-247.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
003300,한일홀딩스,KOSPI,nan,16770.0,-168.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
211050,인카금융서비스,KOSDAQ,nan,9850.0,-184.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
037460,삼지전자,KOSDAQ,nan,42850.0,30.4,True,False,False,64,,패턴 미감지,,,,,,,,,
004690,삼천리,KOSPI,nan,115200.0,-177.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
031430,신세계인터내셔날,KOSPI,nan,13600.0,-140.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
034310,NICE,KOSPI,nan,11550.0,-177.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
394280,오픈엣지테크놀로지,KOSDAQ,nan,13100.0,-166.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
290550,디케이티,KOSDAQ,nan,20900.0,-49.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
251970,펌텍코리아,KOSDAQ,nan,35500.0,-193.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
008060,대덕,KOSPI,nan,19780.0,-69.5,True,False,False,32,,패턴 미감지,,,,,,,,,
424870,이뮨온시아,KOSDAQ,nan,3865.0,-211.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
013030,하이록코리아,KOSDAQ,nan,34050.0,-161.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
453340,현대그린푸드,KOSPI,nan,16710.0,-159.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
005945,NH투자증권우,KOSPI,nan,24450.0,-140.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
377740,바이오노트,KOSPI,nan,4640.0,-177.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
090435,아모레퍼시픽우,KOSPI,nan,34800.0,-184.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
016590,신대양제지,KOSPI,nan,9640.0,-183.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
317330,덕산테코피아,KOSDAQ,nan,14660.0,-177.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
101730,위메이드맥스,KOSDAQ,nan,3205.0,-209.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
093320,케이아이엔엑스,KOSDAQ,nan,115900.0,-142.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
306200,세아제강,KOSPI,nan,135000.0,-162.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
340570,티앤엘,KOSDAQ,nan,55000.0,-153.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
015860,일진홀딩스,KOSPI,nan,6980.0,-152.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
079370,제우스,KOSDAQ,nan,11000.0,-187.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
027410,BGF,KOSPI,nan,4030.0,-164.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
170920,엘티씨,KOSDAQ,nan,50700.0,32.4,True,False,False,64,,패턴 미감지,,,,,,,,,
145990,삼양사,KOSPI,nan,41800.0,-176.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
215200,메가스터디교육,KOSDAQ GLOBAL,nan,37800.0,-180.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
030520,한글과컴퓨터,KOSDAQ GLOBAL,nan,18920.0,-181.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
114810,한솔아이원스,KOSDAQ,nan,13780.0,-147.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
000157,두산2우B,KOSPI,nan,432500.0,-162.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
064820,케이프,KOSDAQ,nan,10130.0,-154.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
215600,신라젠,KOSDAQ,nan,2360.0,-191.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
126720,수산인더스트리,KOSPI,nan,22900.0,-170.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
095660,네오위즈,KOSDAQ,nan,18030.0,-188.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
029530,신도리코,KOSPI,nan,41700.0,-180.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
110990,디아이티,KOSDAQ,nan,22550.0,-116.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
092870,엑시콘,KOSDAQ,nan,23950.0,-118.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
389650,넥스트바이오메디컬,KOSDAQ,nan,40300.0,-202.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
006220,제주은행,KOSPI,nan,10350.0,-178.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
078350,한양디지텍,KOSDAQ,nan,23150.0,-105.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
117730,티로보틱스,KOSDAQ,nan,15070.0,-162.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
206650,유바이오로직스,KOSDAQ,nan,9270.0,-193.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
101930,인화정공,KOSDAQ,nan,8710.0,-249.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
308430,셀비온,KOSDAQ,nan,16820.0,-190.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
034950,한국기업평가,KOSDAQ,nan,101000.0,-160.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
105630,한세실업,KOSPI,nan,8570.0,-186.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
192650,드림텍,KOSPI,nan,5390.0,-182.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
241520,DSC인베스트먼트,KOSDAQ,nan,10360.0,-142.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
138080,오이솔루션,KOSDAQ,nan,27600.0,-80.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
025860,남해화학,KOSPI,nan,6150.0,-180.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
344820,KCC글라스,KOSPI,nan,23100.0,-178.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
017810,풀무원,KOSPI,nan,9610.0,-185.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
145720,덴티움,KOSPI,nan,44350.0,-180.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
084010,대한제강,KOSPI,nan,8430.0,-202.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
419530,SAMG엔터,KOSDAQ,nan,26050.0,-201.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
004700,조광피혁,KOSPI,nan,60500.0,-172.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
455900,엔젤로보틱스,KOSDAQ,nan,22250.0,-176.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
091700,파트론,KOSDAQ GLOBAL,nan,6400.0,-174.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
304360,에스바이오메딕스,KOSDAQ,nan,21900.0,-179.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
042370,비츠로테크,KOSDAQ,nan,10570.0,-148.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
089980,상아프론테크,KOSDAQ,nan,17970.0,-172.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
072710,농심홀딩스,KOSPI,nan,90900.0,-159.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
357120,코람코라이프인프라리츠,KOSPI,nan,4095.0,-170.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
403550,쏘카,KOSPI,nan,11360.0,-165.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
078020,LS증권,KOSDAQ,nan,6300.0,-152.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
389260,대명에너지,KOSDAQ,nan,14790.0,-194.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
010690,화신,KOSPI,nan,14330.0,-113.5,True,False,False,32,,패턴 미감지,,,,,,,,,
001250,GS글로벌,KOSPI,nan,2900.0,-147.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
234340,헥토파이낸셜,KOSDAQ,nan,21700.0,-162.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
015360,INVENI,KOSPI,nan,14630.0,-245.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
042520,한스바이오메드,KOSDAQ,nan,24500.0,-116.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
389500,에스비비테크,KOSDAQ,nan,49850.0,-103.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
183190,아세아시멘트,KOSPI,nan,9850.0,-182.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
080580,오킨스전자,KOSDAQ,nan,17160.0,-83.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
228760,지노믹트리,KOSDAQ,nan,12030.0,-198.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
394800,쓰리빌리언,KOSDAQ,nan,6720.0,-194.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
170900,동아에스티,KOSPI,nan,34200.0,-189.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
441270,파인엠텍,KOSDAQ,nan,7400.0,-180.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
378340,필에너지,KOSDAQ,nan,12830.0,-167.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
089590,제주항공,KOSPI,nan,4760.0,-178.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
029460,케이씨,KOSPI,nan,31950.0,-140.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
160980,싸이맥스,KOSDAQ,nan,38100.0,-26.0,True,False,False,32,,패턴 미감지,,,,,,,,,
194370,제이에스코퍼레이션,KOSPI,nan,11560.0,-164.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
330860,네패스아크,KOSDAQ,nan,50300.0,52.3,True,False,False,64,,패턴 미감지,,,,,,,,,
017860,DS단석,KOSPI,nan,13270.0,-198.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
011760,현대코퍼레이션,KOSPI,nan,23950.0,-164.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
005610,삼립,KOSPI,nan,38650.0,-189.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
001390,KG케미칼,KOSPI,nan,4460.0,-173.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
069080,웹젠,KOSDAQ GLOBAL,nan,11400.0,-176.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
482630,삼양엔씨켐,KOSDAQ,nan,19420.0,-156.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
220100,퓨쳐켐,KOSDAQ,nan,11190.0,-209.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
025770,한국정보통신,KOSDAQ,nan,7640.0,-167.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
009290,광동제약,KOSPI,nan,5770.0,-178.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
036170,에이치엠넥스,KOSDAQ,nan,3730.0,12.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
114190,강원에너지,KOSDAQ,nan,10190.0,-171.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
243840,신흥에스이씨,KOSDAQ,nan,5820.0,-148.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
204620,글로벌텍스프리,KOSDAQ,nan,5310.0,-154.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
352480,씨앤씨인터내셔널,KOSDAQ,nan,20300.0,-196.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
016800,퍼시스,KOSPI,nan,25750.0,-199.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
417310,코람코더원리츠,KOSPI,nan,10020.0,-119.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
097520,엠씨넥스,KOSPI,nan,20600.0,-182.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
200670,휴메딕스,KOSDAQ,nan,26850.0,-200.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
012030,DB,KOSPI,nan,1840.0,-147.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
084990,헬릭스미스,KOSDAQ,nan,4655.0,-171.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
034830,한국토지신탁,KOSPI,nan,1193.0,-180.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
007690,국도화학,KOSPI,nan,34150.0,-164.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
452280,한선엔지니어링,KOSDAQ,nan,15450.0,-108.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
026890,스틱인베스트먼트,KOSPI,nan,6220.0,-201.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
018250,애경산업,KOSPI,nan,11440.0,-183.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
041830,인바디,KOSDAQ,nan,46450.0,-98.8,True,False,False,32,,패턴 미감지,,,,,,,,,
036890,진성티이씨,KOSDAQ,nan,14420.0,-156.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
078340,컴투스,KOSDAQ GLOBAL,nan,24200.0,-191.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
046120,오르비텍,KOSDAQ,nan,6350.0,-126.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
079940,가비아,KOSDAQ,nan,31500.0,-141.5,True,False,False,32,,패턴 미감지,,,,,,,,,
041920,메디아나,KOSDAQ,nan,13500.0,-105.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
060980,HL홀딩스,KOSPI,nan,42800.0,-163.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
078520,에이블씨엔씨,KOSPI,nan,10060.0,-167.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
365270,큐라클,KOSDAQ,nan,14290.0,-67.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
009160,SIMPAC,KOSPI,nan,4295.0,-131.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
005010,휴스틸,KOSPI,nan,4450.0,-166.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
003720,삼영,KOSPI,nan,7700.0,-127.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
179900,유티아이,KOSDAQ,nan,10080.0,-217.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
241770,메카로,KOSDAQ,nan,46250.0,-16.8,True,False,False,32,,패턴 미감지,,,,,,,,,
265520,AP시스템,KOSDAQ,nan,23400.0,-143.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
200880,서연이화,KOSPI,nan,12170.0,-166.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
086390,유니테스트,KOSDAQ,nan,13670.0,-173.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
104700,한국철강,KOSPI,nan,8920.0,-170.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
094360,칩스앤미디어,KOSDAQ,nan,13800.0,-180.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
091810,트리니티항공,KOSPI,nan,802.0,-213.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
064290,인텍플러스,KOSDAQ,nan,46250.0,74.4,True,False,False,64,,패턴 미감지,,,,,,,,,
230240,에치에프알,KOSDAQ,nan,23000.0,-135.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
073490,LIG아큐버,KOSDAQ,nan,31450.0,-141.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
236200,슈프리마,KOSDAQ,nan,44900.0,-153.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
475400,씨메스로보틱스,KOSDAQ,nan,21450.0,-190.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
011500,한농화성,KOSPI,nan,15720.0,-168.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
005720,넥센,KOSPI,nan,6100.0,-165.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
144510,지씨셀,KOSDAQ,nan,15870.0,-194.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
084850,아이티엠반도체,KOSDAQ GLOBAL,nan,10130.0,-169.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
001940,KISCO홀딩스,KOSPI,nan,24100.0,-167.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
003800,에이스침대,KOSDAQ,nan,32000.0,-158.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
418550,제이오,KOSDAQ,nan,5250.0,-197.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
002810,삼영무역,KOSPI,nan,20250.0,-145.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
093520,매커스,KOSDAQ,nan,18950.0,-173.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
092230,KPX홀딩스,KOSPI,nan,81800.0,-151.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
217730,강스템바이오텍,KOSDAQ,nan,2550.0,-129.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
332570,PS일렉트로닉스,KOSDAQ,nan,6750.0,-108.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
126560,현대퓨처넷,KOSPI,nan,3020.0,-167.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
065660,안트로젠,KOSDAQ,nan,25000.0,-181.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
091580,상신이디피,KOSDAQ,nan,18000.0,-116.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
053030,바이넥스,KOSDAQ,nan,7650.0,-209.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
099430,바이오플러스,KOSDAQ,nan,4345.0,-185.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
001750,한양증권,KOSPI,nan,20000.0,-163.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
014940,오리엔탈정공,KOSDAQ,nan,5320.0,-190.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
402490,그린리소스,KOSDAQ,nan,10070.0,-178.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
199820,제일일렉트릭,KOSDAQ,nan,9330.0,-171.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
065680,우주일렉트로,KOSDAQ,nan,34600.0,-154.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
092220,KEC,KOSPI,nan,3610.0,142.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
200470,에이팩트,KOSDAQ,nan,11120.0,8.5,True,False,False,40,,패턴 미감지,,,,,,,,,
000680,LS네트웍스,KOSPI,nan,3030.0,-173.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
036200,유니셈,KOSDAQ,nan,10570.0,-136.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
108860,셀바스AI,KOSDAQ,nan,8900.0,-190.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
001230,동국홀딩스,KOSPI,nan,1917.0,-190.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
448280,에코아이,KOSDAQ,nan,8000.0,-199.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
002310,아세아제지,KOSPI,nan,7920.0,-165.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
451760,컨텍,KOSDAQ,nan,11200.0,-157.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
321550,티움바이오,KOSDAQ,nan,4090.0,-202.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
085910,네오티스,KOSDAQ,nan,25650.0,184.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
101360,에코앤드림,KOSDAQ,nan,10040.0,-210.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
425040,티이엠씨,KOSDAQ,nan,14800.0,-87.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
088800,에이스테크,KOSDAQ,nan,2410.0,-175.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
004430,송원산업,KOSPI,nan,10120.0,-158.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
092730,네오팜,KOSDAQ,nan,16970.0,-166.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
035810,이지홀딩스,KOSDAQ,nan,4450.0,-166.6,False,False,False,0,,트렌드 미통과,,,,,,,,,
314930,바이오다인,KOSDAQ,nan,9970.0,-190.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
452430,사피엔반도체,KOSDAQ,nan,33250.0,-152.2,False,False,False,0,,트렌드 미통과,,,,,,,,,
058970,엠로,KOSDAQ,nan,19100.0,-210.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
416180,신성에스티,KOSDAQ,nan,25850.0,-188.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
286940,롯데이노베이트,KOSPI,nan,18860.0,-173.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
092460,한라IMS,KOSDAQ,nan,17170.0,-143.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
084690,대상홀딩스,KOSPI,nan,7950.0,-180.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
136480,하림,KOSDAQ,nan,2785.0,-172.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
151860,KG에코솔루션,KOSDAQ,nan,5530.0,-170.7,False,False,False,0,,트렌드 미통과,,,,,,,,,
200130,콜마비앤에이치,KOSDAQ GLOBAL,nan,8750.0,-195.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
043150,바텍,KOSDAQ,nan,18720.0,-176.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
338840,와이바이오로직스,KOSDAQ,nan,13270.0,-187.4,False,False,False,0,,트렌드 미통과,,,,,,,,,
052710,아모텍,KOSDAQ,nan,32600.0,29.1,True,False,False,64,,패턴 미감지,,,,,,,,,
051500,CJ프레시웨이,KOSDAQ,nan,24200.0,-179.0,False,False,False,0,,트렌드 미통과,,,,,,,,,
024720,콜마홀딩스,KOSPI,nan,7860.0,-187.1,False,False,False,0,,트렌드 미통과,,,,,,,,,
094480,갤럭시아머니트리,KOSDAQ,nan,5570.0,-204.8,False,False,False,0,,트렌드 미통과,,,,,,,,,
049630,재영솔루텍,KOSDAQ,nan,8560.0,274.9,False,False,False,0,,트렌드 미통과,,,,,,,,,
018000,유니슨,KOSDAQ,nan,999.0,-183.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
462350,이노스페이스,KOSDAQ,nan,11110.0,-177.5,False,False,False,0,,트렌드 미통과,,,,,,,,,
322310,오로스테크놀로지,KOSDAQ,nan,27600.0,-153.3,False,False,False,0,,트렌드 미통과,,,,,,,,,
