ticker,name,market,exchange,sector,industry,market_cap,cap
005430,Korea Airport Service Co. Ltd.,KOSDAQ,KQ,Industrials,Airports & Air Services,173706379264.0,SmallCap
005440,Hyundai Greenfood Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Food Distribution,2143684132864.0,LargeCap
005490,POSCO,KOSDAQ,KQ,Basic Materials,Steel,25143908761600.0,MegaCap
005500,Samjin Pharmaceutical Co. Ltd.,KOSDAQ,KQ,Healthcare,Drug Manufacturers - Specialty & Generic,220272214016.0,MidCap
005610,Samlip General Foods Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Packaged Foods,401208541184.0,MidCap
005680,Samyoung Electronics Co. Ltd.,KOSDAQ,KQ,Technology,Electronic Components,288468598784.0,MidCap
005690,Pharmicell Co. Ltd.,KOSDAQ,KQ,Healthcare,Biotechnology,875458592768.0,MidCap
005720,Nexen Corp.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,328566800384.0,MidCap
005725,Nexen Corp. Pfd. Series 1,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,250369982464.0,MidCap
005740,Crown Confec,KOSPI,KO,Consumer Defensive,Confectioners,97196851200.0,SmallCap
005745,CrownHaitai Holdings Co Ltd Preference Shares,KOSPI,KO,Consumer Defensive,Confectioners,105271664640.0,SmallCap
005750,Daelim B&Co,KOSPI,KO,Industrials,Building Products & Equipment,90150961152.0,SmallCap
005800,Shinyoung Waco,KOSPI,KO,Consumer Cyclical,Apparel Manufacturing,138690002944.0,SmallCap
005810,Poongsan Holdings Corp.,KOSDAQ,KQ,Basic Materials,Copper,470900015104.0,MidCap
005830,Dongbu Insurance Co. Ltd.,KOSDAQ,KQ,Financial Services,Insurance - Property & Casualty,9835119640576.0,LargeCap
005850,SL Corp.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,2551472717824.0,LargeCap
005870,Huneed Tech,KOSPI,KO,Technology,Communication Equipment,103414874112.0,SmallCap
005880,Korea Line Corp.,KOSDAQ,KQ,Industrials,Marine Shipping,772979818496.0,MidCap
005930,Samsung Electronics Co Ltd,KOSPI,KO,Technology,Consumer Electronics,1117913079611392.0,MegaCap
005935,Samsung Electronics Co Pref,KOSPI,KO,Technology,Consumer Electronics,1039985058775040.0,MegaCap
005940,NH Investment & Securities Co. Ltd.,KOSDAQ,KQ,Financial Services,Capital Markets,11106373337088.0,MegaCap
005945,NH Investment & Securities Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Financial Services,Capital Markets,10022101712896.0,MegaCap
005950,ISU Chemical Co. Ltd.,KOSDAQ,KQ,Basic Materials,Chemicals,197507579904.0,SmallCap
005960,Dongbu,KOSPI,KO,Industrials,Engineering & Construction,180958478336.0,SmallCap
005965,Dongbu Corp,KOSPI,KO,Industrials,Engineering & Construction,428732383232.0,MidCap
006040,Dongwon Industries Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Food Distribution,1673141288960.0,LargeCap
006060,Hwaseung Industries Co Ltd,KOSPI,KO,Consumer Cyclical,Footwear & Accessories,152538497024.0,SmallCap
006090,Oyang Corp.,KOSDAQ,KQ,Consumer Defensive,Packaged Foods,76701073408.0,SmallCap
006110,Sam-A Aluminium Co. Ltd.,KOSDAQ,KQ,Basic Materials,Aluminum,591419015168.0,MidCap
006120,SK Discovery Co Ltd,KOSPI,KO,Energy,Oil & Gas Refining & Marketing,935618281472.0,MidCap
006125,SK Discovery Co Ltd,KOSPI,KO,Energy,Oil & Gas Refining & Marketing,1011735199744.0,LargeCap
006220,Jeju Bank,KOSDAQ,KQ,Financial Services,Banks - Regional,446022975488.0,MidCap
006260,LS Corp.,KOSDAQ,KQ,Industrials,Electrical Equipment & Parts,7100135636992.0,LargeCap
006280,Green Cross Corp.,KOSDAQ,KQ,Healthcare,Drug Manufacturers - Specialty & Generic,1630943182848.0,LargeCap
006340,Daewon Cable,KOSPI,KO,Industrials,Electrical Equipment & Parts,385798930432.0,MidCap
006345,Daewon Cable Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Industrials,Electrical Equipment & Parts,102310199296.0,SmallCap
006360,GS Engineering & Construction Corp.,KOSDAQ,KQ,Industrials,Engineering & Construction,2130711281664.0,LargeCap
006400,Samsung SDI,KOSPI,KO,Industrials,Electrical Equipment & Parts,32107002855424.0,MegaCap
006405,Samsung SDI Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Industrials,Electrical Equipment & Parts,28963000811520.0,MegaCap
006620,DongKoo Bio&Pharma Co. Ltd,KOSDAQ,KQ,기타,,0.0,
006650,Korea Petrochemical Industrial Co. Ltd.,KOSDAQ,KQ,Basic Materials,Chemicals,802893004800.0,MidCap
006660,Samsung Climate Control Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,86704250880.0,SmallCap
006800,Mirae Asset Daewoo Securities Co Ltd,KOSPI,KO,Financial Services,Capital Markets,35757968326656.0,MegaCap
006805,Mirae Asset Daewoo Co Ltd,KOSPI,KO,Financial Services,Capital Markets,29024019546112.0,MegaCap
00680K,Mirae Asset Daewoo Co Ltd Pref,KOSPI,KO,Financial Services,Capital Markets,28925172383744.0,MegaCap
006840,Ak Holdings,KOSPI,KO,Basic Materials,Chemicals,106190331904.0,SmallCap
006880,Singsongholdin,KOSPI,KO,Industrials,Conglomerates,74556833792.0,SmallCap
006890,Tae Kyung Chemical Co. Ltd.,KOSDAQ,KQ,Utilities,Utilities - Regulated Gas,112092258304.0,SmallCap
006980,Woosung Feed,KOSPI,KO,Consumer Defensive,Packaged Foods,52361822208.0,SmallCap
007070,GS Retail Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Department Stores,1830086508544.0,LargeCap
007110,Ilshinstone Co. Ltd.,KOSDAQ,KQ,Industrials,Building Products & Equipment,112968925184.0,SmallCap
007120,Mirae ING Co Ltd,KOSPI,KO,Industrials,Security & Protection Services,53389365248.0,SmallCap
007160,Sajo Ind,KOSPI,KO,Consumer Defensive,Packaged Foods,251999993856.0,MidCap
007210,Byuksan Corp,KOSPI,KO,Industrials,Building Products & Equipment,101943009280.0,SmallCap
007280,Korea Steel Co Ltd,KOSPI,KO,Basic Materials,Steel,81645469696.0,SmallCap
007310,Ottogi Corp.,KOSDAQ,KQ,Consumer Defensive,Packaged Foods,1236438089728.0,LargeCap
007340,Dong Ah Tire & Rubber Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,1974730620928.0,LargeCap
007460,NARA KIC Inc.,KOSDAQ,KQ,Industrials,Conglomerates,95150096384.0,SmallCap
007540,Sempio Co.,KOSDAQ,KQ,Consumer Defensive,Packaged Foods,107021352960.0,SmallCap
007590,Dongbang Agro Corp.,KOSDAQ,KQ,Basic Materials,Agricultural Inputs,73193578496.0,SmallCap
007660,Isupetasys Co. Ltd.,KOSDAQ,KQ,Technology,Electronic Components,7194103250944.0,LargeCap
007680,Daewon Co. Ltd,KOSDAQ,KQ,기타,,0.0,
007690,Kukdo Chemical Co. Ltd.,KOSDAQ,KQ,Basic Materials,Chemicals,304385622016.0,MidCap
007700,F&F Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Apparel Manufacturing,693490614272.0,MidCap
007810,Korea Circuit Co. Ltd.,KOSPI,KO,Technology,Electronic Components,1941170814976.0,LargeCap
007815,Korea Circuit Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Technology,Electronic Components,1394146410496.0,LargeCap
00781K,Korea Circuit Co. Ltd. Pfd. Series 2,KOSDAQ,KQ,Technology,Electronic Components,1449215262720.0,LargeCap
007860,Seoyon Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,195148496896.0,SmallCap
007980,Pan-Pacific Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Apparel Manufacturing,82402058240.0,SmallCap
008040,Sajodongaone Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Packaged Foods,141087145984.0,SmallCap
008060,Daeduck Co. Ltd.,KOSPI,KO,Technology,Electronic Components,414173560832.0,MidCap
00806K,Daeduck Co.Ltd,KOSPI,KO,Technology,Electronic Components,395845992448.0,MidCap
008260,NI Steel Co. Ltd.,KOSDAQ,KQ,Basic Materials,Steel,96823386112.0,SmallCap
008350,Namsun Aluminium Co. Ltd.,KOSDAQ,KQ,Industrials,Metal Fabrication,232896561152.0,MidCap
008355,Namsun Aluminium Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Industrials,Metal Fabrication,2154293100544.0,LargeCap
008490,Suheung Co. Ltd.,KOSDAQ,KQ,Healthcare,Drug Manufacturers - Specialty & Generic,205147635712.0,MidCap
008700,Anam Electroni,KOSPI,KO,Technology,Consumer Electronics,121851699200.0,SmallCap
008730,Youl Chon Chemical Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Packaging & Containers,577840021504.0,MidCap
008770,Hotel Shilla,KOSPI,KO,Consumer Cyclical,Specialty Retail,1665557987328.0,LargeCap
008775,Hotel Shilla Co Ltd,KOSPI,KO,Consumer Cyclical,Specialty Retail,1597131325440.0,LargeCap
008930,Hanmi Science Co. Ltd.,KOSDAQ,KQ,Healthcare,Medical Distribution,2512178380800.0,LargeCap
008970,Dongyang Steel Pipe Co. Ltd.,KOSDAQ,KQ,Basic Materials,Steel,173779632128.0,SmallCap
009070,KCTC,KOSDAQ,KQ,Industrials,Integrated Freight & Logistics,171000004608.0,SmallCap
009150,Samsung Electro-Mechanics Co. Ltd.,KOSDAQ,KQ,Technology,Electronic Components,30785503494144.0,MegaCap
009155,Samsung Electro-Mechanics Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Technology,Electronic Components,30159310684160.0,MegaCap
009160,Simpac,KOSPI,KO,Industrials,Specialty Industrial Machinery,126176362496.0,SmallCap
009180,Hansol Logistics Co. Ltd.,KOSDAQ,KQ,Industrials,Integrated Freight & Logistics,80788013056.0,SmallCap
009190,Daiyang Metal Co. Ltd.,KOSDAQ,KQ,Basic Materials,Steel,53164380160.0,SmallCap
009200,Moorim Paper Co. Ltd.,KOSDAQ,KQ,Basic Materials,Paper & Paper Products,83218620416.0,SmallCap
009240,Hanssem Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,"Furnishings, Fixtures & Appliances",684763250688.0,MidCap
009270,Shinwon Corp.,KOSDAQ,KQ,Consumer Cyclical,Apparel Manufacturing,113145602048.0,SmallCap
009290,Kwang Dong Pharmaceutical Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Packaged Foods,302074855424.0,MidCap
009420,Hanall Biopharma,KOSPI,KO,Healthcare,Drug Manufacturers - Specialty & Generic,2806743564288.0,LargeCap
009450,Kyung Dong Navien Co. Ltd.,KOSDAQ,KQ,Industrials,Specialty Industrial Machinery,910534705152.0,MidCap
009470,Sam Hwa Electric Co. Ltd.,KOSDAQ,KQ,Technology,Electronic Components,225531265024.0,MidCap
009540,Hyundai Heavy Industries Co. Ltd.,KOSDAQ,KQ,Industrials,Aerospace & Defense,24325832835072.0,MegaCap
009580,Moorim P&P Co. Ltd.,KOSDAQ,KQ,Basic Materials,Paper & Paper Products,165575819264.0,SmallCap
009680,Motonic Corp.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,227738877952.0,MidCap
009730,Kossen Co Ltd,KOSPI,KO,기타,,0.0,
009770,Samjung Pulp Co. Ltd.,KOSDAQ,KQ,Basic Materials,Paper & Paper Products,79499075584.0,SmallCap
009830,Hanwha Chemical Corp.,KOSDAQ,KQ,Technology,Solar,6385821024256.0,LargeCap
009835,Hanwha Chemical Corp. Pfd. Series 1,KOSDAQ,KQ,Technology,Solar,6602323132416.0,LargeCap
009900,Myoung Shin Industrial Co Ltd,KOSPI,KO,Consumer Cyclical,Auto Parts,500565049344.0,MidCap
009970,Youngone Holdings Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Apparel Manufacturing,2541472710656.0,LargeCap
010040,Korea Refractories Co. Ltd.,KOSDAQ,KQ,Industrials,Specialty Industrial Machinery,65983889408.0,SmallCap
010060,OCI Co Ltd,KOSPI,KO,Financial Services,Asset Management,3506269585408.0,LargeCap
010100,Korea Flange Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,131850321920.0,SmallCap
010120,LSIS Co. Ltd.,KOSDAQ,KQ,Industrials,Electrical Equipment & Parts,21329405280256.0,MegaCap
010130,Korea Zinc Co. Ltd.,KOSDAQ,KQ,Basic Materials,Other Industrial Metals & Mining,25856959315968.0,MegaCap
010140,Samsung Heavy Industries,KOSPI,KO,Industrials,Aerospace & Defense,20883976486912.0,MegaCap
010660,Hwacheon Machinery Co. Ltd.,KOSDAQ,KQ,Industrials,Specialty Industrial Machinery,133100003328.0,SmallCap
010690,Hwashin Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,358256410624.0,MidCap
010770,Pyung Hwa Holdings Co. Ltd.,KOSDAQ,KQ,Industrials,Electrical Equipment & Parts,53598879744.0,SmallCap
010780,IS Dongseo Co. Ltd.,KOSDAQ,KQ,Industrials,Engineering & Construction,762437763072.0,MidCap
010820,Firstec Co. Ltd.,KOSDAQ,KQ,Industrials,Aerospace & Defense,320725909504.0,MidCap
010950,S-Oil Corp.,KOSDAQ,KQ,Energy,Oil & Gas Refining & Marketing,12259093905408.0,MegaCap
010955,S-Oil Corp. Pfd. Series 1,KOSDAQ,KQ,Energy,Oil & Gas Refining & Marketing,9299436765184.0,LargeCap
010960,Samho Development Co. Ltd.,KOSDAQ,KQ,Industrials,Engineering & Construction,80657399808.0,SmallCap
011000,GeneOneLifeScience Inc.,KOSDAQ,KQ,Healthcare,Biotechnology,83056869376.0,SmallCap
011070,LG Innotek Co. Ltd.,KOSDAQ,KQ,Technology,Electronic Components,6945533067264.0,LargeCap
011150,Cj Seafood,KOSPI,KO,Consumer Defensive,Packaged Foods,95385837568.0,SmallCap
011155,CJ Seafood Corp. Pfd. Series 1,KOSPI,KO,Consumer Defensive,Packaged Foods,447663079424.0,MidCap
011170,Lotte Chemical Corp.,KOSDAQ,KQ,Basic Materials,Chemicals,3398672056320.0,LargeCap
011200,HMM Co Ltd,KOSPI,KO,Industrials,Marine Shipping,18459167555584.0,MegaCap
011210,Hyundai Wia Corp.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,2050686058496.0,LargeCap
011280,Tailim Packaging Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Packaging & Containers,143873753088.0,SmallCap
011330,Uni Chem Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Footwear & Accessories,65531887616.0,SmallCap
011390,Busan Ind,KOSPI,KO,Basic Materials,Building Materials,73391996928.0,SmallCap
011500,Hannong Chemicals Inc.,KOSDAQ,KQ,Basic Materials,Chemicals,305421582336.0,MidCap
011700,Hanshin Machinery Co. Ltd.,KOSDAQ,KQ,Industrials,Specialty Industrial Machinery,137956343808.0,SmallCap
011760,Hyundai Corp.,KOSDAQ,KQ,Industrials,Industrial Distribution,291866476544.0,MidCap
011780,Kumho Petro Chemical Co. Ltd.,KOSDAQ,KQ,Basic Materials,Specialty Chemicals,3063541923840.0,LargeCap
011785,Kumho Petro Chemical Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Basic Materials,Specialty Chemicals,2782615568384.0,LargeCap
011790,SKC Co. Ltd.,KOSDAQ,KQ,Basic Materials,Specialty Chemicals,3110340919296.0,LargeCap
011930,Shinsung Solar Energy Co. Ltd.,KOSDAQ,KQ,Industrials,Building Products & Equipment,526218100736.0,MidCap
012030,Dongbu Inc.,KOSDAQ,KQ,Technology,Information Technology Services,304884711424.0,MidCap
012200,Keyang Elec Ma,KOSPI,KO,Industrials,Tools & Accessories,157007249408.0,SmallCap
012205,Keyang Electric Machinery Co Ltd,KOSPI,KO,Industrials,Tools & Accessories,156859842560.0,SmallCap
012210,012210,KOSPI,KO,기타,,0.0,
012320,Kyung Dong City Gas Co. Ltd.,KOSDAQ,KQ,Utilities,Utilities - Regulated Gas,122535780352.0,SmallCap
012330,"Hyundai Mobis Co.,Ltd",KOSPI,KO,Consumer Cyclical,Auto Parts,33751862083584.0,MegaCap
012450,Hanwha Techwin Co. Ltd.,KOSDAQ,KQ,Industrials,Aerospace & Defense,64259534880768.0,MegaCap
012510,Douzone Bizon Co Ltd,KOSPI,KO,Technology,Software - Application,3339648499712.0,LargeCap
012610,Kyung-In Synthetic Corp.,KOSDAQ,KQ,Basic Materials,Chemicals,160308314112.0,SmallCap
012630,Hyundai Development Co. Engineering & Construction,KOSDAQ,KQ,Industrials,Engineering & Construction,1373672177664.0,LargeCap
012690,Monalisa,KOSPI,KO,Consumer Defensive,Household & Personal Products,82078941184.0,SmallCap
0126Z0,SAMSUNG EPISHOLDINGS CO LTD,KOSPI,KO,Healthcare,Biotechnology,12292225761280.0,MegaCap
012750,S-1 Corp,KOSPI,KO,Industrials,Security & Protection Services,2897537662976.0,LargeCap
012800,Dae Chang,KOSPI,KO,Industrials,Metal Fabrication,97997783040.0,SmallCap
013360,Il Sung Const,KOSPI,KO,Industrials,Engineering & Construction,102755319808.0,SmallCap
013520,Hwaseung Corporation Co Ltd,KOSPI,KO,Consumer Cyclical,Auto Parts,123126251520.0,SmallCap
013570,DY Corp.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,117302009856.0,SmallCap
013580,Kyeryong Construction Industrial Co. Ltd.,KOSDAQ,KQ,Industrials,Engineering & Construction,222330699776.0,MidCap
013700,Camus Engineering & Construction Inc,KOSPI,KO,Industrials,Engineering & Construction,77317578752.0,SmallCap
013870,GMB Korea Corp.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,91165499392.0,SmallCap
013890,Zinus Inc,KOSPI,KO,Consumer Cyclical,"Furnishings, Fixtures & Appliances",225835859968.0,MidCap
014160,Dae Young Pkg,KOSPI,KO,Consumer Cyclical,Packaging & Containers,119709835264.0,SmallCap
014280,Kum Kang Kind Co. Ltd.,KOSDAQ,KQ,Basic Materials,Steel,126836383744.0,SmallCap
014285,Kum Kang Kind Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Basic Materials,Steel,59407626240.0,SmallCap
014440,Youngbo Chemical Co. Ltd.,KOSDAQ,KQ,Basic Materials,Chemicals,89407496192.0,SmallCap
014530,Kukdong Oil & Chemicals Co. Ltd.,KOSDAQ,KQ,Basic Materials,Specialty Chemicals,127607103488.0,SmallCap
014580,Taekyung BK Co Ltd,KOSPI,KO,Basic Materials,Building Materials,121089810432.0,SmallCap
014680,Hansol Chemical Co. Ltd.,KOSDAQ,KQ,Basic Materials,Chemicals,2752982024192.0,LargeCap
014710,Sajo Seafood,KOSPI,KO,Consumer Defensive,Packaged Foods,114158944256.0,SmallCap
014790,Halla Corp.,KOSDAQ,KQ,Industrials,Engineering & Construction,122851155968.0,SmallCap
014820,Dongwon Systems Corp.,KOSDAQ,KQ,Consumer Cyclical,Packaging & Containers,729922011136.0,MidCap
014825,Dongwon Systems Corp. Pfd. Series 1,KOSDAQ,KQ,Consumer Cyclical,Packaging & Containers,742421037056.0,MidCap
014830,Unid Co. Ltd.,KOSDAQ,KQ,Basic Materials,Chemicals,533769879552.0,MidCap
014915,SungMoon Electronics Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Technology,Electronic Components,89807257600.0,SmallCap
014990,In the F Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Apparel Manufacturing,54680072192.0,SmallCap
015230,Daechang Forgi,KOSPI,KO,Consumer Cyclical,Auto Parts,163890610176.0,SmallCap
015360,Yesco Holdings Co. Ltd,KOSPI,KO,Utilities,Utilities - Regulated Gas,336920084480.0,MidCap
015760,Korea Electric Power Corp,KOSPI,KO,Utilities,Utilities - Regulated Electric,26737805099008.0,MegaCap
015860,Iljin Holdings Co. Ltd.,KOSDAQ,KQ,Industrials,Electrical Equipment & Parts,300285558784.0,MidCap
015890,Tae Kyung Ind,KOSPI,KO,Basic Materials,Chemicals,140151848960.0,SmallCap
016090,Dae Hyun,KOSPI,KO,Consumer Cyclical,Apparel Manufacturing,74969956352.0,SmallCap
016360,Samsung Securities Co. Ltd.,KOSDAQ,KQ,Financial Services,Capital Markets,8251320041472.0,LargeCap
016380,Dongbu Steel Co. Ltd.,KOSDAQ,KQ,Basic Materials,Steel,503268245504.0,MidCap
016450,Hansae Yes24 Holdings Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Textile Manufacturing,168708145152.0,SmallCap
016580,Whanin Pharmaceutical Co. Ltd.,KOSDAQ,KQ,Healthcare,Drug Manufacturers - Specialty & Generic,156792815616.0,SmallCap
016590,Shindaeyang Paper Co. Ltd.,KOSDAQ,KQ,Basic Materials,Paper & Paper Products,390818430976.0,MidCap
016610,Dongbu Securities Co. Ltd.,KOSDAQ,KQ,Financial Services,Capital Markets,479540215808.0,MidCap
016710,Daesung Holdin,KOSPI,KO,Utilities,Utilities - Regulated Gas,135871029248.0,SmallCap
016740,Dual Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,126348140544.0,SmallCap
016800,Fursys Inc.,KOSDAQ,KQ,Consumer Cyclical,"Furnishings, Fixtures & Appliances",332901023744.0,MidCap
016880,Woongjin Co. Ltd.,KOSDAQ,KQ,Industrials,Conglomerates,206334509056.0,MidCap
017180,Myungmoon Pharmaceutical Co. Ltd.,KOSDAQ,KQ,Healthcare,Drug Manufacturers - Specialty & Generic,61307559936.0,SmallCap
017370,Wooshin System,KOSPI,KO,Consumer Cyclical,Auto Parts,86498131968.0,SmallCap
017390,Seoul City Gas Co. Ltd.,KOSDAQ,KQ,Utilities,Utilities - Regulated Gas,243833110528.0,MidCap
017550,Soosan Heavy Industries Co. Ltd.,KOSDAQ,KQ,Industrials,Farm & Heavy Construction Machinery,114876792832.0,SmallCap
017670,SK Telecom Co Ltd,KOSPI,KO,Communication Services,Telecom Services,16272609771520.0,MegaCap
017800,Hyundai Elevator Co. Ltd.,KOSDAQ,KQ,Industrials,Specialty Industrial Machinery,3007551897600.0,LargeCap
017810,Pulmuone Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Packaged Foods,427961876480.0,MidCap
017860,"DS DANSUK CO., LTD.",KOSPI,KO,Basic Materials,Specialty Chemicals,344722636800.0,MidCap
017900,Auk Corp,KOSPI,KO,Technology,Semiconductors,137744891904.0,SmallCap
017940,E1 Corp.,KOSDAQ,KQ,Energy,Oil & Gas Refining & Marketing,580487806976.0,MidCap
017960,Hankuk Carbon Co. Ltd.,KOSDAQ,KQ,Basic Materials,Chemicals,1956786864128.0,LargeCap
018250,Aekyung Industrial Co Ltd,KOSPI,KO,Consumer Defensive,Household & Personal Products,381163569152.0,MidCap
018260,Samsung SDS Co. Ltd.,KOSDAQ,KQ,Technology,Information Technology Services,11610262339584.0,MegaCap
018470,Choil Aluminum,KOSPI,KO,Basic Materials,Aluminum,203750440960.0,MidCap
018500,Dongwon Metal Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,72267464704.0,SmallCap
018670,Sk Gas,KOSPI,KO,Energy,Oil & Gas Refining & Marketing,2418322440192.0,LargeCap
018880,Hanon Systems,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,3837729964032.0,LargeCap
019170,Shin Poong Pharmaceutical Co. Ltd.,KOSDAQ,KQ,Healthcare,Drug Manufacturers - Specialty & Generic,530564382720.0,MidCap
019175,Shin Poong Pharmaceutical Co. Ltd. Pfd. Series 1,KOSDAQ,KQ,Healthcare,Drug Manufacturers - Specialty & Generic,836600070144.0,MidCap
019180,THN Corp.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,137340002304.0,SmallCap
019680,Daekyo,KOSPI,KO,Consumer Defensive,Education & Training Services,127840845824.0,SmallCap
019685,Daekyo Co Ltd,KOSPI,KO,Consumer Defensive,Education & Training Services,127611543552.0,SmallCap
020000,Handsome Corp.,KOSDAQ,KQ,Consumer Cyclical,Apparel Manufacturing,499340115968.0,MidCap
020120,Daouincube Inc.,KOSDAQ,KQ,Communication Services,Internet Content & Information,114339946496.0,SmallCap
020150,Iljin Materials Co. Ltd.,KOSDAQ,KQ,Industrials,Electrical Equipment & Parts,2167930224640.0,LargeCap
020560,Asiana Airline,KOSPI,KO,Industrials,Airlines,1433121587200.0,LargeCap
021050,Seowon Co. Ltd.,KOSDAQ,KQ,Industrials,Metal Fabrication,56067493888.0,SmallCap
021240,COWAY Co. Ltd,KOSPI,KO,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5109407809536.0,LargeCap
022100,POSCO ICT Co. Ltd.,KOSPI,KO,Technology,Information Technology Services,4471173152768.0,LargeCap
023000,Samwon Steel,KOSPI,KO,Consumer Cyclical,Auto Parts,91401895936.0,SmallCap
023440,Jeil Steel Mfg Co. Ltd,KOSDAQ,KQ,기타,,0.0,
023450,Dongnam Chemical Co. Ltd.,KOSDAQ,KQ,Basic Materials,Chemicals,103003709440.0,SmallCap
023530,Lotte Shopping Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Department Stores,3058883362816.0,LargeCap
023590,Daou Technology Inc.,KOSDAQ,KQ,Technology,Information Technology Services,1861959155712.0,LargeCap
023800,INZI Controls Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,99354968064.0,SmallCap
023810,INFAC Corp.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,80299999232.0,SmallCap
023960,SC Engineering Co. Ltd.,KOSDAQ,KQ,Industrials,Engineering & Construction,52831965184.0,SmallCap
024090,DCM Corp.,KOSDAQ,KQ,Basic Materials,Steel,104835497984.0,SmallCap
024110,Industrial Bank Of Korea,KOSPI,KO,Financial Services,Banks - Regional,17025041694720.0,MegaCap
024720,Korea Kolmar Holdings Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Household & Personal Products,297348562944.0,MidCap
024900,Duck Yang Industry Co. Ltd.,KOSDAQ,KQ,Consumer Cyclical,Auto Parts,63525629952.0,SmallCap
025000,KPX Chemical Co. Ltd.,KOSDAQ,KQ,Basic Materials,Chemicals,212367392768.0,MidCap
025540,Korea Electric Terminal Co. Ltd.,KOSDAQ,KQ,Industrials,Electrical Equipment & Parts,766717001728.0,MidCap
025560,Mirae Corporation,KOSPI,KO,Technology,Semiconductor Equipment & Materials,56008404992.0,SmallCap
025620,Jayjun Co. Ltd.,KOSDAQ,KQ,Consumer Defensive,Household & Personal Products,72182341632.0,SmallCap
025820,Lee Ku Industrial Co. Ltd.,KOSDAQ,KQ,Industrials,Metal Fabrication,156670099456.0,SmallCap
025860,Namhae Chemical Corp.,KOSDAQ,KQ,Basic Materials,Agricultural Inputs,383110086656.0,MidCap
026890,Digital Power Communications Co. Ltd.,KOSDAQ,KQ,Financial Services,Asset Management,307463421952.0,MidCap
026960,Dongsuh Cos. Inc.,KOSDAQ,KQ,Consumer Defensive,Food Distribution,2698693312512.0,LargeCap
027360,Aju IB Investment Co. Ltd,KOSDAQ,KQ,기타,,0.0,
027410,BGF Retail Co Ltd,KOSPI,KO,Basic Materials,Specialty Chemicals,433082171392.0,MidCap
027740,Maniker,KOSPI,KO,Consumer Defensive,Packaged Foods,51753492480.0,SmallCap
027970,Seha Corp.,KOSDAQ,KQ,Basic Materials,Paper & Paper Products,148127416320.0,SmallCap
028050,Samsung Engineering Co. Ltd.,KOSDAQ,KQ,Industrials,Engineering & Construction,6997200076800.0,LargeCap
028100,Dong-Ah Geological Engineering Co. Ltd.,KOSDAQ,KQ,Industrials,Engineering & Construction,220073246720.0,MidCap
028260,Samsung C&T Corp.,KOSDAQ,KQ,Industrials,Engineering & Construction,41481515565056.0,MegaCap
02826K,Samsung C&T Corp. Pfd. Series 1,KOSDAQ,KQ,Industrials,Engineering & Construction,41972018446336.0,MegaCap
028670,Pan Ocean Co. Ltd.,KOSDAQ,KQ,Industrials,Marine Shipping,2616717737984.0,LargeCap
