ticker,name,market,exchange,sector,industry,market_cap,cap
003530,한화투자증권,KOSPI,KO,,,1679909078250.0,LargeCap
095610,테스,KOSDAQ,KQ,,,1676576000000.0,LargeCap
036830,솔브레인홀딩스,KOSDAQ GLOBAL,KQ,,,1632116887600.0,LargeCap
006280,녹십자,KOSPI,KO,,,1626766089600.0,LargeCap
085660,차바이오텍,KOSDAQ,KQ,,,1617673615200.0,LargeCap
281740,레이크머티리얼즈,KOSDAQ,KQ,,,1616971480800.0,LargeCap
065350,신성델타테크,KOSDAQ,KQ,,,1610559352800.0,LargeCap
000210,DL,KOSPI,KO,,,1609411891200.0,LargeCap
030610,교보증권,KOSPI,KO,,,1602319231660.0,LargeCap
001800,오리온홀딩스,KOSPI,KO,,,1584929176600.0,LargeCap
166090,하나머티리얼즈,KOSDAQ GLOBAL,KQ,,,1574302850400.0,LargeCap
294870,IPARK현대산업개발,KOSPI,KO,,,1548822255000.0,LargeCap
090710,휴림로봇,KOSDAQ,KQ,,,1542192413270.0,LargeCap
195940,HK이노엔,KOSDAQ GLOBAL,KQ,,,1538313081300.0,LargeCap
100090,SK오션플랜트,KOSPI,KO,,,1515094628250.0,LargeCap
003380,하림지주,KOSDAQ GLOBAL,KQ,,,1512075883500.0,LargeCap
093370,후성,KOSPI,KO,,,1502647173300.0,LargeCap
052020,에스티큐브,KOSDAQ,KQ,,,1502430731100.0,LargeCap
397030,에이프릴바이오,KOSDAQ,KQ,,,1496262326600.0,LargeCap
034230,파라다이스,KOSPI,KO,,,1495038225480.0,LargeCap
051915,LG화학우,KOSPI,KO,,,1491627200000.0,LargeCap
183300,코미코,KOSDAQ GLOBAL,KQ,,,1489601401600.0,LargeCap
189300,인텔리안테크,KOSDAQ,KQ,,,1473184588400.0,LargeCap
115180,큐리언트,KOSDAQ,KQ,,,1466085989100.0,LargeCap
007310,오뚜기,KOSPI,KO,,,1464861865000.0,LargeCap
020560,아시아나항공,KOSPI,KO,,,1454294419660.0,LargeCap
222080,씨아이에스,KOSDAQ GLOBAL,KQ,,,1450599685600.0,LargeCap
127120,제이에스링크,KOSDAQ,KQ,,,1420980344100.0,LargeCap
036540,SFA반도체,KOSDAQ,KQ,,,1417647811860.0,LargeCap
048410,현대바이오,KOSDAQ,KQ,,,1408981351200.0,LargeCap
456160,지투지바이오,KOSDAQ,KQ,,,1404700979100.0,LargeCap
089970,브이엠,KOSDAQ,KQ,,,1401231293000.0,LargeCap
388210,씨엠티엑스,KOSDAQ,KQ,,,1387872503800.0,LargeCap
420770,기가비스,KOSDAQ,KQ,,,1382925197800.0,LargeCap
181710,NHN,KOSPI,KO,,,1378907151900.0,LargeCap
137400,피엔티,KOSDAQ GLOBAL,KQ,,,1364585932800.0,LargeCap
160190,하이젠알앤엠,KOSDAQ,KQ,,,1362160800000.0,LargeCap
003240,태광산업,KOSPI,KO,,,1357234600000.0,LargeCap
082640,동양생명,KOSPI,KO,,,1334435497950.0,LargeCap
490470,세미파이브,KOSDAQ,KQ,,,1334036720000.0,LargeCap
003090,대웅,KOSPI,KO,,,1319822946000.0,LargeCap
001740,SK네트웍스,KOSPI,KO,,,1314390737880.0,LargeCap
126340,비나텍,KOSDAQ,KQ,,,1310123035200.0,LargeCap
192080,더블유게임즈,KOSPI,KO,,,1308520322400.0,LargeCap
096530,씨젠,KOSDAQ,KQ,,,1308261149700.0,LargeCap
